Wall time,Step,Value
1656923139.8096251,1,3.230973243713379
1656923213.7593887,2,2.608177900314331
1656923287.1955297,3,2.4246835708618164
1656923360.882927,4,2.325709342956543
1656923434.741068,5,2.247912883758545
1656923508.7108724,6,2.195542335510254
1656923582.0764594,7,2.155137062072754
1656923656.610479,8,2.11631441116333
1656923730.0825565,9,2.0936074256896973
1656923803.8095255,10,2.0586886405944824
1656923877.148163,11,2.0343637466430664
1656923951.1821947,12,2.018136739730835
1656924024.472272,13,1.977736473083496
1656924098.025383,14,1.9730956554412842
1656924171.4705741,15,1.9650661945343018
1656924244.8883998,16,1.950730562210083
1656924318.907132,17,1.9311981201171875
1656924392.7921393,18,1.911680817604065
1656924466.5493083,19,1.9161930084228516
1656924540.5717213,20,1.8925659656524658
1656924614.1576724,21,1.885697841644287
1656924687.9355083,22,1.8773049116134644
1656924761.1028697,23,1.8732857704162598
1656924834.7477074,24,1.859453797340393
1656924908.0293458,25,1.8394887447357178
1656924981.5311363,26,1.8454453945159912
1656925055.2896771,27,1.8319035768508911
1656925129.1007485,28,1.8321620225906372
1656925202.652808,29,1.8168482780456543
1656925276.3145149,30,1.8109138011932373
1656925350.1967993,31,1.8034694194793701
1656925424.152269,32,1.7901115417480469
1656925497.3603053,33,1.7972221374511719
1656925570.677697,34,1.8054978847503662
1656925644.111688,35,1.7786664962768555
1656925717.4148643,36,1.7730355262756348
1656925790.977689,37,1.7638583183288574
1656925864.3975463,38,1.761106014251709
1656925938.343958,39,1.759231448173523
1656926012.182645,40,1.759340524673462
1656926085.6689198,41,1.7451591491699219
1656926159.3075387,42,1.7462120056152344
1656926232.8301826,43,1.7400192022323608
1656926306.8843815,44,1.7301747798919678
1656926380.9759102,45,1.7284525632858276
1656926454.7666724,46,1.7329484224319458
1656926528.637922,47,1.7209928035736084
1656926601.878133,48,1.7089871168136597
1656926675.562894,49,1.7124176025390625
1656926749.113033,50,1.7051122188568115
1656926822.5886161,51,1.7160691022872925
1656926896.2054148,52,1.7074685096740723
1656926969.6165996,53,1.6974468231201172
1656927042.941007,54,1.7002722024917603
1656927116.2331908,55,1.696627140045166
1656927189.3679435,56,1.6776702404022217
1656927262.712759,57,1.6823214292526245
1656927336.6089842,58,1.669793963432312
1656927409.9169993,59,1.6746039390563965
1656927483.2054846,60,1.672711730003357
1656927556.7680862,61,1.6778212785720825
1656927630.0140274,62,1.666559100151062
1656927703.5899494,63,1.6744351387023926
1656927777.3915923,64,1.666034460067749
1656927850.5679238,65,1.6656311750411987
1656927923.8874006,66,1.658246397972107
1656927997.5120077,67,1.6441497802734375
1656928070.3898947,68,1.6544804573059082
1656928144.137537,69,1.6506133079528809
1656928217.7976525,70,1.646609902381897
1656928291.3441062,71,1.6338521242141724
1656928364.7328615,72,1.6409683227539062
1656928438.1887524,73,1.6376171112060547
1656928512.0805848,74,1.6471617221832275
1656928584.968856,75,1.6287016868591309
1656928658.7341306,76,1.627659797668457
1656928732.3652785,77,1.6324514150619507
1656928806.0397103,78,1.6304800510406494
1656928879.2115304,79,1.6254745721817017
